,datetime,gv_size,non_gv_size,tf_idf_size,f1_score,accuracy,precision,recall,train_size,test_size,TP,FP,TN,FN
0,2018-09-04 00:00:00,646.0,1292.0,3863.0,0.31578947368421056,0.9386792452830188,0.75,0.2,989.0,424.0,392.0,2.0,24.0,6.0
1,2018-09-04 01:00:00,840.0,1680.0,3975.0,0.32,0.9241071428571429,1.0,0.19047619047619047,1043.0,448.0,406.0,0.0,34.0,8.0
2,2018-09-04 02:00:00,814.0,1628.0,3678.0,0.3720930232558139,0.9363207547169812,1.0,0.22857142857142856,989.0,424.0,389.0,0.0,27.0,8.0
3,2018-09-04 03:00:00,688.0,1376.0,3386.0,0.3333333333333333,0.917098445595855,0.6666666666666666,0.2222222222222222,900.0,386.0,346.0,4.0,28.0,8.0
4,2018-09-04 04:00:00,421.0,842.0,3077.0,0.0,0.9464285714285714,0.0,0.0,784.0,336.0,318.0,2.0,16.0,0.0
5,2018-09-04 05:00:00,320.0,640.0,2613.0,0.2222222222222222,0.946969696969697,0.4,0.15384615384615385,616.0,264.0,248.0,3.0,11.0,2.0
6,2018-09-04 06:00:00,224.0,448.0,2559.0,0.33333333333333337,0.9693486590038314,1.0,0.2,608.0,261.0,251.0,0.0,8.0,2.0
7,2018-09-04 07:00:00,148.0,296.0,2612.0,0.36363636363636365,0.9714285714285714,0.6666666666666666,0.25,571.0,245.0,236.0,1.0,6.0,2.0
8,2018-09-04 08:00:00,114.0,228.0,2454.0,0.5,0.9817351598173516,1.0,0.3333333333333333,509.0,219.0,213.0,0.0,4.0,2.0
9,2018-09-04 09:00:00,149.0,298.0,2602.0,0.13333333333333333,0.9453781512605042,1.0,0.07142857142857142,553.0,238.0,224.0,0.0,13.0,1.0
10,2018-09-04 10:00:00,218.0,436.0,2883.0,0.37037037037037035,0.9403508771929825,0.8333333333333334,0.23809523809523808,665.0,285.0,263.0,1.0,16.0,5.0
11,2018-09-04 11:00:00,338.0,676.0,3322.0,0.30303030303030304,0.9305135951661632,1.0,0.17857142857142858,772.0,331.0,303.0,0.0,23.0,5.0
12,2018-09-04 12:00:00,854.0,1708.0,3787.0,0.6153846153846155,0.9262899262899262,0.9230769230769231,0.46153846153846156,947.0,407.0,353.0,2.0,28.0,24.0
13,2018-09-04 13:00:00,1158.0,2316.0,4190.0,0.43243243243243246,0.9100642398286938,0.7272727272727273,0.3076923076923077,1089.0,467.0,409.0,6.0,36.0,16.0
14,2018-09-04 14:00:00,870.0,1740.0,4445.0,0.5000000000000001,0.9366336633663367,0.6956521739130435,0.3902439024390244,1178.0,505.0,457.0,7.0,25.0,16.0
15,2018-09-04 15:00:00,992.0,1984.0,4852.0,0.611111111111111,0.9230769230769231,0.8918918918918919,0.4647887323943662,1271.0,546.0,471.0,4.0,38.0,33.0
16,2018-09-04 16:00:00,802.0,1604.0,4682.0,0.38709677419354843,0.8922495274102079,0.72,0.2647058823529412,1232.0,529.0,454.0,7.0,50.0,18.0
17,2018-09-04 17:00:00,29299.0,58598.0,6404.0,0.8894052044609666,0.8377641445126107,0.8402107111501317,0.9447186574531096,3422.0,1467.0,272.0,182.0,56.0,957.0
18,2018-09-04 18:00:00,28584.0,57168.0,6148.0,0.8558786346396966,0.8093645484949833,0.8002364066193853,0.9198369565217391,2789.0,1196.0,291.0,169.0,59.0,677.0
19,2018-09-04 19:00:00,21618.0,43236.0,5820.0,0.7888086642599278,0.765295887662989,0.7211221122112211,0.8705179282868526,2325.0,997.0,326.0,169.0,65.0,437.0
20,2018-09-04 20:00:00,16316.0,32632.0,5603.0,0.7946859903381641,0.7995283018867925,0.7833333333333333,0.8063725490196079,1978.0,848.0,349.0,91.0,79.0,329.0
21,2018-09-04 21:00:00,14085.0,28170.0,5397.0,0.789825970548862,0.807361963190184,0.7908847184986595,0.7887700534759359,1900.0,815.0,363.0,78.0,79.0,295.0
22,2018-09-04 22:00:00,11922.0,23844.0,5285.0,0.7622841965471447,0.7756892230576441,0.7592592592592593,0.7653333333333333,1861.0,798.0,332.0,91.0,88.0,287.0
23,2018-09-04 23:00:00,10865.0,21730.0,5009.0,0.7681940700808626,0.777490297542044,0.7744565217391305,0.7620320855614974,1803.0,773.0,316.0,83.0,89.0,285.0
24,2018-09-05 00:00:00,10644.0,21288.0,5236.0,0.7081604426002767,0.7175368139223561,0.6937669376693767,0.7231638418079096,1742.0,747.0,280.0,113.0,98.0,256.0
