,datetime,gv_size,non_gv_size,tf_idf_size,f1_score,accuracy,precision,recall,train_size,test_size,TP,FP,TN,FN
42,2018-09-06 03:00:00,1747.0,3494.0,3619.0,0.4705882352941177,0.8910411622276029,0.7142857142857143,0.3508771929824561,961.0,413.0,348.0,8.0,37.0,20.0
43,2018-09-06 04:00:00,1161.0,2322.0,3395.0,0.25531914893617025,0.9019607843137255,0.6,0.16216216216216217,833.0,357.0,316.0,4.0,31.0,6.0
44,2018-09-06 05:00:00,799.0,1598.0,2840.0,0.43750000000000006,0.9383561643835616,1.0,0.28,680.0,292.0,267.0,0.0,18.0,7.0
45,2018-09-06 06:00:00,502.0,1004.0,2895.0,0.2666666666666667,0.959409594095941,1.0,0.15384615384615385,630.0,271.0,258.0,0.0,11.0,2.0
46,2018-09-06 07:00:00,387.0,774.0,2757.0,0.4,0.9411764705882353,0.625,0.29411764705882354,593.0,255.0,235.0,3.0,12.0,5.0
47,2018-09-06 08:00:00,397.0,794.0,2614.0,0.5333333333333333,0.97165991902834,1.0,0.36363636363636365,574.0,247.0,236.0,0.0,7.0,4.0
48,2018-09-06 09:00:00,345.0,690.0,2579.0,0.4210526315789474,0.9535864978902954,1.0,0.26666666666666666,550.0,237.0,222.0,0.0,11.0,4.0
49,2018-09-06 10:00:00,564.0,1128.0,2965.0,0.2702702702702703,0.9049295774647887,0.7142857142857143,0.16666666666666666,662.0,284.0,252.0,2.0,25.0,5.0
50,2018-09-06 11:00:00,1150.0,2300.0,3490.0,0.475,0.885558583106267,0.76,0.34545454545454546,856.0,367.0,306.0,6.0,36.0,19.0
51,2018-09-06 12:00:00,1040.0,2080.0,3956.0,0.4444444444444444,0.8910411622276029,0.8571428571428571,0.3,962.0,413.0,350.0,3.0,42.0,18.0
52,2018-09-06 13:00:00,1258.0,2516.0,4466.0,0.6,0.872255489021956,0.8,0.48,1168.0,501.0,389.0,12.0,52.0,48.0
53,2018-09-06 14:00:00,2318.0,4636.0,4862.0,0.6519823788546256,0.861646234676007,0.7326732673267327,0.5873015873015873,1331.0,571.0,418.0,27.0,52.0,74.0
54,2018-09-06 15:00:00,2260.0,4520.0,5245.0,0.5912408759124087,0.8252730109204368,0.7043478260869566,0.5094339622641509,1494.0,641.0,448.0,34.0,78.0,81.0
55,2018-09-06 16:00:00,2230.0,4460.0,4989.0,0.628099173553719,0.8507462686567164,0.7307692307692307,0.5507246376811594,1407.0,603.0,437.0,28.0,62.0,76.0
56,2018-09-06 17:00:00,2206.0,4412.0,4887.0,0.46829268292682924,0.8070796460176991,0.6233766233766234,0.375,1317.0,565.0,408.0,29.0,80.0,48.0
57,2018-09-06 18:00:00,1797.0,3594.0,4696.0,0.513157894736842,0.862453531598513,0.7090909090909091,0.4020618556701031,1254.0,538.0,425.0,16.0,58.0,39.0
58,2018-09-06 19:00:00,1616.0,3232.0,4734.0,0.41600000000000004,0.8670309653916212,0.7647058823529411,0.2857142857142857,1281.0,549.0,450.0,8.0,65.0,26.0
59,2018-09-06 20:00:00,1966.0,3932.0,4641.0,0.5064935064935064,0.863063063063063,0.6724137931034483,0.40625,1295.0,555.0,440.0,19.0,57.0,39.0
60,2018-09-06 21:00:00,1791.0,3582.0,4413.0,0.42105263157894735,0.8536121673003803,0.56,0.3373493975903614,1227.0,526.0,421.0,22.0,55.0,28.0
61,2018-09-06 22:00:00,1446.0,2892.0,4276.0,0.4778761061946903,0.8770833333333333,0.7297297297297297,0.35526315789473684,1117.0,480.0,394.0,10.0,49.0,27.0
62,2018-09-06 23:00:00,1832.0,3664.0,4038.0,0.4580152671755725,0.8479657387580299,0.625,0.3614457831325301,1087.0,467.0,366.0,18.0,53.0,30.0
63,2018-09-07 00:00:00,2621.0,5242.0,4122.0,0.5031446540880503,0.8429423459244533,0.7272727272727273,0.38461538461538464,1171.0,503.0,384.0,15.0,64.0,40.0
64,2018-09-07 01:00:00,2475.0,4950.0,4159.0,0.5562913907284768,0.8683693516699411,0.8076923076923077,0.42424242424242425,1185.0,509.0,400.0,10.0,57.0,42.0
65,2018-09-07 02:00:00,2619.0,5238.0,3935.0,0.5254237288135594,0.8840579710144928,0.6458333333333334,0.44285714285714284,1125.0,483.0,396.0,17.0,39.0,31.0
66,2018-09-07 03:00:00,1845.0,3690.0,3663.0,0.4565217391304348,0.8863636363636364,0.6176470588235294,0.3620689655172414,1024.0,440.0,369.0,13.0,37.0,21.0
67,2018-09-07 04:00:00,1150.0,2300.0,3308.0,0.4,0.9047619047619048,0.7058823529411765,0.27906976744186046,880.0,378.0,330.0,5.0,31.0,12.0
68,2018-09-07 05:00:00,744.0,1488.0,2959.0,0.0,0.9271523178807947,0.0,0.0,704.0,302.0,280.0,1.0,21.0,0.0
69,2018-09-07 06:00:00,542.0,1084.0,2770.0,0.14285714285714285,0.9157894736842105,0.6666666666666666,0.08,663.0,285.0,259.0,1.0,23.0,2.0
70,2018-09-07 07:00:00,308.0,616.0,2758.0,0.3157894736842105,0.9501915708812261,0.6,0.21428571428571427,607.0,261.0,245.0,2.0,11.0,3.0
71,2018-09-07 08:00:00,300.0,600.0,2462.0,0.25,0.9491525423728814,0.6666666666666666,0.15384615384615385,548.0,236.0,222.0,1.0,11.0,2.0
72,2018-09-07 09:00:00,341.0,682.0,2831.0,0.2727272727272727,0.9389312977099237,1.0,0.15789473684210525,610.0,262.0,243.0,0.0,16.0,3.0
73,2018-09-07 10:00:00,506.0,1012.0,2908.0,0.3478260869565218,0.9458483754512635,0.6666666666666666,0.23529411764705882,644.0,277.0,258.0,2.0,13.0,4.0
74,2018-09-07 11:00:00,875.0,1750.0,3421.0,0.43636363636363634,0.9109195402298851,1.0,0.27906976744186046,811.0,348.0,305.0,0.0,31.0,12.0
75,2018-09-07 12:00:00,1131.0,2262.0,3716.0,0.42622950819672134,0.9144254278728606,0.6842105263157895,0.30952380952380953,953.0,409.0,361.0,6.0,29.0,13.0
76,2018-09-07 13:00:00,1222.0,2444.0,4231.0,0.4444444444444445,0.8951781970649895,0.7692307692307693,0.3125,1113.0,477.0,407.0,6.0,44.0,20.0
77,2018-09-07 14:00:00,1539.0,3078.0,4318.0,0.4521739130434782,0.8682008368200836,0.7027027027027027,0.3333333333333333,1115.0,478.0,389.0,11.0,52.0,26.0
78,2018-09-07 15:00:00,1914.0,3828.0,4708.0,0.45161290322580644,0.871939736346516,0.6222222222222222,0.35443037974683544,1236.0,531.0,435.0,17.0,51.0,28.0
79,2018-09-07 16:00:00,1488.0,2976.0,4617.0,0.4660194174757281,0.8952380952380953,0.6486486486486487,0.36363636363636365,1225.0,525.0,446.0,13.0,42.0,24.0
80,2018-09-07 17:00:00,1457.0,2914.0,4784.0,0.5365853658536586,0.8942486085343229,0.868421052631579,0.38823529411764707,1255.0,539.0,449.0,5.0,52.0,33.0
81,2018-09-07 18:00:00,1626.0,3252.0,4625.0,0.40624999999999994,0.8549618320610687,0.7027027027027027,0.2857142857142857,1221.0,524.0,422.0,11.0,65.0,26.0
82,2018-09-07 19:00:00,2769.0,5538.0,4592.0,0.6343612334801763,0.8499095840867993,0.782608695652174,0.5333333333333333,1290.0,553.0,398.0,20.0,63.0,72.0
83,2018-09-07 20:00:00,2172.0,4344.0,4772.0,0.4941176470588236,0.8714499252615845,0.7241379310344828,0.375,1559.0,669.0,541.0,16.0,70.0,42.0
84,2018-09-07 21:00:00,1830.0,3660.0,4556.0,0.43795620437956206,0.8785488958990536,0.625,0.33707865168539325,1477.0,634.0,527.0,18.0,59.0,30.0
85,2018-09-07 22:00:00,1447.0,2894.0,3968.0,0.39215686274509803,0.8708333333333333,0.6666666666666666,0.2777777777777778,1117.0,480.0,398.0,10.0,52.0,20.0
86,2018-09-07 23:00:00,1380.0,2760.0,3801.0,0.4318181818181819,0.8847926267281107,0.59375,0.3392857142857143,1011.0,434.0,365.0,13.0,37.0,19.0
87,2018-09-08 00:00:00,1421.0,2842.0,3721.0,0.4705882352941177,0.8958333333333334,0.7692307692307693,0.3389830508474576,1005.0,432.0,367.0,6.0,39.0,20.0
88,2018-09-08 01:00:00,1746.0,3492.0,3897.0,0.5470085470085471,0.8830022075055187,0.7441860465116279,0.43243243243243246,1056.0,453.0,368.0,11.0,42.0,32.0
89,2018-09-08 02:00:00,1607.0,3214.0,3661.0,0.41025641025641024,0.8883495145631068,0.7619047619047619,0.2807017543859649,961.0,412.0,350.0,5.0,41.0,16.0
90,2018-09-08 03:00:00,1078.0,2156.0,3252.0,0.2711864406779661,0.8844086021505376,0.7272727272727273,0.16666666666666666,866.0,372.0,321.0,3.0,40.0,8.0
91,2018-09-08 04:00:00,775.0,1550.0,2974.0,0.26666666666666666,0.9023668639053254,0.4,0.2,786.0,338.0,299.0,9.0,24.0,6.0
92,2018-09-08 05:00:00,620.0,1240.0,2840.0,0.2285714285714286,0.9072164948453608,1.0,0.12903225806451613,678.0,291.0,260.0,0.0,27.0,4.0
93,2018-09-08 06:00:00,501.0,1002.0,2618.0,0.4242424242424242,0.9304029304029304,0.6363636363636364,0.3181818181818182,636.0,273.0,247.0,4.0,15.0,7.0
94,2018-09-08 07:00:00,433.0,866.0,2664.0,0.39999999999999997,0.9186046511627907,0.875,0.25925925925925924,601.0,258.0,230.0,1.0,20.0,7.0
95,2018-09-08 08:00:00,240.0,480.0,2402.0,0.2666666666666667,0.9515418502202643,1.0,0.15384615384615385,529.0,227.0,214.0,0.0,11.0,2.0
96,2018-09-08 09:00:00,253.0,506.0,2672.0,0.21052631578947367,0.94140625,1.0,0.11764705882352941,596.0,256.0,239.0,0.0,15.0,2.0
97,2018-09-08 10:00:00,307.0,614.0,2711.0,0.3333333333333333,0.9382239382239382,0.5714285714285714,0.23529411764705882,602.0,259.0,239.0,3.0,13.0,4.0
98,2018-09-08 11:00:00,461.0,922.0,2935.0,0.3870967741935484,0.9366666666666666,1.0,0.24,697.0,300.0,275.0,0.0,19.0,6.0
99,2018-09-08 12:00:00,622.0,1244.0,3399.0,0.5074626865671642,0.9105691056910569,0.8947368421052632,0.3541666666666667,858.0,369.0,319.0,2.0,31.0,17.0
100,2018-09-08 13:00:00,797.0,1594.0,3842.0,0.43835616438356156,0.9061784897025171,0.6666666666666666,0.32653061224489793,1019.0,437.0,380.0,8.0,33.0,16.0
101,2018-09-08 14:00:00,820.0,1640.0,4024.0,0.53125,0.9334811529933481,0.85,0.38636363636363635,1052.0,451.0,404.0,3.0,27.0,17.0
102,2018-09-08 15:00:00,1172.0,2344.0,4302.0,0.46938775510204084,0.8927835051546392,0.7931034482758621,0.3333333333333333,1129.0,485.0,410.0,6.0,46.0,23.0
103,2018-09-08 16:00:00,825.0,1650.0,4213.0,0.5454545454545454,0.9157894736842105,0.8275862068965517,0.4067796610169492,1108.0,475.0,411.0,5.0,35.0,24.0
104,2018-09-08 17:00:00,778.0,1556.0,4336.0,0.42666666666666664,0.9111570247933884,0.6666666666666666,0.3137254901960784,1127.0,484.0,425.0,8.0,35.0,16.0
105,2018-09-08 18:00:00,1126.0,2252.0,4113.0,0.45238095238095244,0.9014989293361885,0.5757575757575758,0.37254901960784315,1089.0,467.0,402.0,14.0,32.0,19.0
106,2018-09-08 19:00:00,1133.0,2266.0,4281.0,0.6019417475728155,0.9175050301810865,0.8857142857142857,0.45588235294117646,1158.0,497.0,425.0,4.0,37.0,31.0
107,2018-09-08 20:00:00,706.0,1412.0,4032.0,0.3529411764705882,0.9024390243902439,0.6666666666666666,0.24,1050.0,451.0,395.0,6.0,38.0,12.0
108,2018-09-08 21:00:00,550.0,1100.0,3896.0,0.35714285714285715,0.9191011235955057,0.8333333333333334,0.22727272727272727,1038.0,445.0,399.0,2.0,34.0,10.0
109,2018-09-08 22:00:00,621.0,1242.0,3888.0,0.35294117647058826,0.9237875288683602,0.6923076923076923,0.23684210526315788,1010.0,433.0,391.0,4.0,29.0,9.0
110,2018-09-08 23:00:00,596.0,1192.0,3526.0,0.3181818181818182,0.9242424242424242,0.7,0.20588235294117646,923.0,396.0,359.0,3.0,27.0,7.0
111,2018-09-09 00:00:00,459.0,918.0,3253.0,0.1875,0.9301075268817204,1.0,0.10344827586206896,865.0,372.0,343.0,0.0,26.0,3.0
112,2018-09-09 01:00:00,461.0,922.0,3431.0,0.2857142857142857,0.9493670886075949,0.8,0.17391304347826086,919.0,395.0,371.0,1.0,19.0,4.0
113,2018-09-09 02:00:00,415.0,830.0,3501.0,0.25806451612903225,0.9423558897243107,0.6666666666666666,0.16,931.0,399.0,372.0,2.0,21.0,4.0
114,2018-09-09 03:00:00,489.0,978.0,3369.0,0.32558139534883723,0.9232804232804233,0.875,0.2,880.0,378.0,342.0,1.0,28.0,7.0
115,2018-09-09 04:00:00,264.0,528.0,3112.0,0.10526315789473684,0.952513966480447,1.0,0.05555555555555555,833.0,358.0,340.0,0.0,17.0,1.0
116,2018-09-09 05:00:00,214.0,428.0,2701.0,0.19999999999999998,0.9453924914675768,1.0,0.1111111111111111,682.0,293.0,275.0,0.0,16.0,2.0
117,2018-09-09 06:00:00,148.0,296.0,2595.0,0.0,0.9591078066914498,0.0,0.0,626.0,269.0,258.0,0.0,11.0,0.0
118,2018-09-09 07:00:00,113.0,226.0,2480.0,0.0,0.9796747967479674,0.0,0.0,571.0,246.0,241.0,1.0,4.0,0.0
119,2018-09-09 08:00:00,87.0,174.0,2424.0,0.33333333333333337,0.9817351598173516,1.0,0.2,508.0,219.0,214.0,0.0,4.0,1.0
120,2018-09-09 09:00:00,82.0,164.0,2159.0,0.0,0.9806763285024155,0.0,0.0,481.0,207.0,203.0,0.0,4.0,0.0
121,2018-09-09 10:00:00,111.0,222.0,2292.0,0.5454545454545454,0.9782608695652174,1.0,0.375,534.0,230.0,222.0,0.0,5.0,3.0
122,2018-09-09 11:00:00,178.0,356.0,2837.0,0.2222222222222222,0.975,1.0,0.125,652.0,280.0,272.0,0.0,7.0,1.0
123,2018-09-09 12:00:00,400.0,800.0,3249.0,0.2777777777777778,0.9184952978056427,0.5555555555555556,0.18518518518518517,744.0,319.0,288.0,4.0,22.0,5.0
124,2018-09-09 13:00:00,481.0,962.0,3744.0,0.45833333333333337,0.9348370927318296,0.8461538461538461,0.3142857142857143,928.0,399.0,362.0,2.0,24.0,11.0
125,2018-09-09 14:00:00,548.0,1096.0,4071.0,0.42553191489361697,0.9409190371991247,0.7142857142857143,0.30303030303030304,1064.0,457.0,420.0,4.0,23.0,10.0
126,2018-09-09 15:00:00,432.0,864.0,4058.0,0.5090909090909091,0.9402654867256637,0.9333333333333333,0.35,1054.0,452.0,411.0,1.0,26.0,14.0
127,2018-09-09 16:00:00,566.0,1132.0,4365.0,0.5245901639344263,0.939203354297694,0.8,0.3902439024390244,1113.0,477.0,432.0,4.0,25.0,16.0
128,2018-09-09 17:00:00,653.0,1306.0,4342.0,0.7755102040816326,0.9406474820143885,1.0,0.6333333333333333,1296.0,556.0,466.0,0.0,33.0,57.0
129,2018-09-09 18:00:00,511.0,1022.0,4132.0,0.7070707070707071,0.9431372549019608,0.9459459459459459,0.5645161290322581,1188.0,510.0,446.0,2.0,27.0,35.0
130,2018-09-09 19:00:00,671.0,1342.0,4378.0,0.5588235294117647,0.9409448818897638,1.0,0.3877551020408163,1185.0,508.0,459.0,0.0,30.0,19.0
131,2018-09-09 20:00:00,691.0,1382.0,4161.0,0.36,0.937984496124031,0.6,0.2571428571428571,1202.0,516.0,475.0,6.0,26.0,9.0
132,2018-09-09 21:00:00,650.0,1300.0,4111.0,0.44827586206896547,0.9326315789473684,0.8666666666666667,0.3023255813953488,1107.0,475.0,430.0,2.0,30.0,13.0
133,2018-09-09 22:00:00,773.0,1546.0,3828.0,0.707070707070707,0.9384288747346072,0.875,0.5932203389830508,1099.0,471.0,407.0,5.0,24.0,35.0
134,2018-09-09 23:00:00,744.0,1488.0,3654.0,0.5142857142857143,0.9209302325581395,0.9,0.36,1001.0,430.0,378.0,2.0,32.0,18.0
135,2018-09-10 00:00:00,1291.0,2582.0,3732.0,0.4615384615384616,0.891832229580574,0.8076923076923077,0.3230769230769231,1054.0,453.0,383.0,5.0,44.0,21.0
136,2018-09-10 01:00:00,1166.0,2332.0,3924.0,0.5161290322580644,0.9363057324840764,0.8888888888888888,0.36363636363636365,1099.0,471.0,425.0,2.0,28.0,16.0
137,2018-09-10 02:00:00,1244.0,2488.0,3570.0,0.46428571428571436,0.9282296650717703,0.8125,0.325,974.0,418.0,375.0,3.0,27.0,13.0
138,2018-09-10 03:00:00,960.0,1920.0,3487.0,0.30769230769230765,0.9382151029748284,0.75,0.1935483870967742,1018.0,437.0,404.0,2.0,25.0,6.0
139,2018-09-10 04:00:00,689.0,1378.0,3067.0,0.4074074074074074,0.9072463768115943,0.9166666666666666,0.2619047619047619,802.0,345.0,302.0,1.0,31.0,11.0
140,2018-09-10 05:00:00,409.0,818.0,2765.0,0.42857142857142855,0.9442508710801394,1.0,0.2727272727272727,668.0,287.0,265.0,0.0,16.0,6.0
141,2018-09-10 06:00:00,323.0,646.0,2403.0,0.13333333333333336,0.9484126984126984,0.5,0.07692307692307693,588.0,252.0,238.0,1.0,12.0,1.0
142,2018-09-10 07:00:00,246.0,492.0,2576.0,0.25,0.9518072289156626,1.0,0.14285714285714285,580.0,249.0,235.0,0.0,12.0,2.0
143,2018-09-10 08:00:00,180.0,360.0,2468.0,0.631578947368421,0.967741935483871,1.0,0.46153846153846156,504.0,217.0,204.0,0.0,7.0,6.0
144,2018-09-10 09:00:00,236.0,472.0,2481.0,0.5333333333333333,0.9684684684684685,1.0,0.36363636363636365,518.0,222.0,211.0,0.0,7.0,4.0
145,2018-09-10 10:00:00,479.0,958.0,2652.0,0.6206896551724138,0.9589552238805971,1.0,0.45,623.0,268.0,248.0,0.0,11.0,9.0
146,2018-09-10 11:00:00,547.0,1094.0,3134.0,0.5789473684210527,0.9501557632398754,0.9166666666666666,0.4230769230769231,749.0,321.0,294.0,1.0,15.0,11.0
147,2018-09-10 12:00:00,783.0,1566.0,3625.0,0.7238095238095238,0.9292682926829269,0.95,0.5846153846153846,954.0,410.0,343.0,2.0,27.0,38.0
148,2018-09-10 13:00:00,741.0,1482.0,4076.0,0.6060606060606061,0.9409090909090909,0.8,0.4878048780487805,1024.0,440.0,394.0,5.0,21.0,20.0
149,2018-09-10 14:00:00,1023.0,2046.0,4190.0,0.5714285714285714,0.9238900634249472,0.96,0.4067796610169492,1103.0,473.0,413.0,1.0,35.0,24.0
150,2018-09-10 15:00:00,819.0,1638.0,4338.0,0.4938271604938271,0.9149377593360996,0.9090909090909091,0.3389830508474576,1123.0,482.0,421.0,2.0,39.0,20.0
151,2018-09-10 16:00:00,953.0,1906.0,4299.0,0.42424242424242425,0.9216494845360824,0.9333333333333333,0.27450980392156865,1131.0,485.0,433.0,1.0,37.0,14.0
152,2018-09-10 17:00:00,698.0,1396.0,4390.0,0.32,0.9282700421940928,0.8888888888888888,0.1951219512195122,1105.0,474.0,432.0,1.0,33.0,8.0
153,2018-09-10 18:00:00,619.0,1238.0,4413.0,0.26666666666666666,0.9331983805668016,0.6666666666666666,0.16666666666666666,1151.0,494.0,455.0,3.0,30.0,6.0
154,2018-09-10 19:00:00,898.0,1796.0,4633.0,0.5,0.9429657794676806,0.75,0.375,1226.0,526.0,481.0,5.0,25.0,15.0
155,2018-09-10 20:00:00,761.0,1522.0,4411.0,0.3448275862068966,0.9246031746031746,0.8333333333333334,0.21739130434782608,1176.0,504.0,456.0,2.0,36.0,10.0
156,2018-09-10 21:00:00,2650.0,5300.0,4410.0,0.7368421052631579,0.9594320486815415,1.0,0.5833333333333334,1148.0,493.0,445.0,0.0,20.0,28.0
157,2018-09-10 22:00:00,3129.0,6258.0,4034.0,0.5376344086021506,0.9057017543859649,0.8928571428571429,0.38461538461538464,1061.0,456.0,388.0,3.0,40.0,25.0
158,2018-09-10 23:00:00,2864.0,5728.0,4227.0,0.6019417475728155,0.9138655462184874,0.9117647058823529,0.4492753623188406,1110.0,476.0,404.0,3.0,38.0,31.0
159,2018-09-11 00:00:00,2498.0,4996.0,4022.0,0.5227272727272728,0.910828025477707,0.7666666666666667,0.39655172413793105,1099.0,471.0,406.0,7.0,35.0,23.0
